Query 62: results relating parallel complexity theory both for pram s and uniform circuits

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  R  	  0.500  	  0.125
03  	  N  	  0.333  	  0.125
04  	  N  	  0.250  	  0.125
05  	  N  	  0.200  	  0.125
06  	  N  	  0.167  	  0.125
07  	  N  	  0.143  	  0.125
08  	  R  	  0.250  	  0.250
09  	  R  	  0.333  	  0.375
10  	  N  	  0.300  	  0.375
11  	  N  	  0.273  	  0.375
12  	  N  	  0.250  	  0.375
13  	  N  	  0.231  	  0.375
14  	  N  	  0.214  	  0.375
15  	  N  	  0.200  	  0.375
16  	  N  	  0.188  	  0.375
17  	  N  	  0.176  	  0.375
18  	  N  	  0.167  	  0.375
19  	  N  	  0.158  	  0.375
20  	  R  	  0.200  	  0.500
21  	  N  	  0.190  	  0.500
22  	  R  	  0.227  	  0.625
23  	  N  	  0.217  	  0.625
24  	  N  	  0.208  	  0.625
25  	  N  	  0.200  	  0.625
26  	  N  	  0.192  	  0.625
27  	  N  	  0.185  	  0.625
28  	  N  	  0.179  	  0.625
29  	  N  	  0.172  	  0.625
30  	  N  	  0.167  	  0.625
31  	  N  	  0.161  	  0.625
32  	  N  	  0.156  	  0.625
33  	  R  	  0.182  	  0.750
34  	  N  	  0.176  	  0.750
35  	  N  	  0.171  	  0.750
36  	  N  	  0.167  	  0.750
37  	  N  	  0.162  	  0.750
38  	  N  	  0.158  	  0.750
39  	  N  	  0.154  	  0.750
40  	  N  	  0.150  	  0.750
41  	  N  	  0.146  	  0.750
42  	  N  	  0.143  	  0.750
43  	  N  	  0.140  	  0.750
44  	  N  	  0.136  	  0.750
45  	  N  	  0.133  	  0.750
46  	  N  	  0.130  	  0.750
47  	  N  	  0.128  	  0.750
48  	  N  	  0.125  	  0.750
49  	  N  	  0.122  	  0.750
50  	  N  	  0.120  	  0.750
51  	  N  	  0.118  	  0.750
52  	  N  	  0.115  	  0.750
53  	  N  	  0.113  	  0.750
54  	  N  	  0.111  	  0.750
55  	  N  	  0.109  	  0.750
56  	  N  	  0.107  	  0.750
57  	  N  	  0.105  	  0.750
58  	  N  	  0.103  	  0.750
59  	  N  	  0.102  	  0.750
60  	  N  	  0.100  	  0.750
61  	  N  	  0.098  	  0.750
62  	  N  	  0.097  	  0.750
63  	  N  	  0.095  	  0.750
64  	  N  	  0.094  	  0.750
65  	  N  	  0.092  	  0.750
66  	  N  	  0.091  	  0.750
67  	  N  	  0.090  	  0.750
68  	  N  	  0.088  	  0.750
69  	  N  	  0.087  	  0.750
70  	  N  	  0.086  	  0.750
71  	  N  	  0.085  	  0.750
72  	  N  	  0.083  	  0.750
73  	  N  	  0.082  	  0.750
74  	  N  	  0.081  	  0.750
75  	  N  	  0.080  	  0.750
76  	  N  	  0.079  	  0.750
77  	  N  	  0.078  	  0.750
78  	  N  	  0.077  	  0.750
79  	  N  	  0.076  	  0.750
80  	  N  	  0.075  	  0.750
81  	  N  	  0.074  	  0.750
82  	  N  	  0.073  	  0.750
83  	  N  	  0.072  	  0.750
84  	  N  	  0.071  	  0.750
85  	  N  	  0.071  	  0.750
86  	  N  	  0.070  	  0.750
87  	  N  	  0.069  	  0.750
88  	  N  	  0.068  	  0.750
89  	  N  	  0.067  	  0.750
90  	  N  	  0.067  	  0.750
91  	  N  	  0.066  	  0.750
92  	  N  	  0.065  	  0.750
93  	  N  	  0.065  	  0.750
94  	  N  	  0.064  	  0.750
95  	  N  	  0.063  	  0.750
96  	  N  	  0.062  	  0.750
97  	  N  	  0.062  	  0.750
98  	  N  	  0.061  	  0.750
99  	  N  	  0.061  	  0.750
100  	  N  	  0.060  	  0.750
