Query 43: analysis and perception of shape by humans and computers shape descriptions shape recognition by computer two dimensional shapes measures of circularity shape matching

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  N  	  0.000  	  0.000
03  	  N  	  0.000  	  0.000
04  	  N  	  0.000  	  0.000
05  	  R  	  0.200  	  0.024
06  	  N  	  0.167  	  0.024
07  	  N  	  0.143  	  0.024
08  	  R  	  0.250  	  0.049
09  	  N  	  0.222  	  0.049
10  	  N  	  0.200  	  0.049
11  	  R  	  0.273  	  0.073
12  	  N  	  0.250  	  0.073
13  	  R  	  0.308  	  0.098
14  	  R  	  0.357  	  0.122
15  	  N  	  0.333  	  0.122
16  	  N  	  0.312  	  0.122
17  	  R  	  0.353  	  0.146
18  	  N  	  0.333  	  0.146
19  	  N  	  0.316  	  0.146
20  	  N  	  0.300  	  0.146
21  	  N  	  0.286  	  0.146
22  	  N  	  0.273  	  0.146
23  	  N  	  0.261  	  0.146
24  	  N  	  0.250  	  0.146
25  	  N  	  0.240  	  0.146
26  	  N  	  0.231  	  0.146
27  	  N  	  0.222  	  0.146
28  	  N  	  0.214  	  0.146
29  	  N  	  0.207  	  0.146
30  	  N  	  0.200  	  0.146
31  	  N  	  0.194  	  0.146
32  	  N  	  0.188  	  0.146
33  	  N  	  0.182  	  0.146
34  	  N  	  0.176  	  0.146
35  	  N  	  0.171  	  0.146
36  	  N  	  0.167  	  0.146
37  	  N  	  0.162  	  0.146
38  	  N  	  0.158  	  0.146
39  	  N  	  0.154  	  0.146
40  	  N  	  0.150  	  0.146
41  	  N  	  0.146  	  0.146
42  	  R  	  0.167  	  0.171
43  	  N  	  0.163  	  0.171
44  	  R  	  0.182  	  0.195
45  	  N  	  0.178  	  0.195
46  	  N  	  0.174  	  0.195
47  	  N  	  0.170  	  0.195
48  	  N  	  0.167  	  0.195
49  	  N  	  0.163  	  0.195
50  	  N  	  0.160  	  0.195
51  	  N  	  0.157  	  0.195
52  	  N  	  0.154  	  0.195
53  	  N  	  0.151  	  0.195
54  	  N  	  0.148  	  0.195
55  	  N  	  0.145  	  0.195
56  	  N  	  0.143  	  0.195
57  	  N  	  0.140  	  0.195
58  	  N  	  0.138  	  0.195
59  	  N  	  0.136  	  0.195
60  	  N  	  0.133  	  0.195
61  	  N  	  0.131  	  0.195
62  	  R  	  0.145  	  0.220
63  	  N  	  0.143  	  0.220
64  	  N  	  0.141  	  0.220
65  	  N  	  0.138  	  0.220
66  	  N  	  0.136  	  0.220
67  	  N  	  0.134  	  0.220
68  	  N  	  0.132  	  0.220
69  	  N  	  0.130  	  0.220
70  	  N  	  0.129  	  0.220
71  	  N  	  0.127  	  0.220
72  	  N  	  0.125  	  0.220
73  	  N  	  0.123  	  0.220
74  	  N  	  0.122  	  0.220
75  	  N  	  0.120  	  0.220
76  	  N  	  0.118  	  0.220
77  	  N  	  0.117  	  0.220
78  	  N  	  0.115  	  0.220
79  	  N  	  0.114  	  0.220
80  	  N  	  0.113  	  0.220
81  	  R  	  0.123  	  0.244
82  	  N  	  0.122  	  0.244
83  	  N  	  0.120  	  0.244
84  	  N  	  0.119  	  0.244
85  	  N  	  0.118  	  0.244
86  	  N  	  0.116  	  0.244
87  	  N  	  0.115  	  0.244
88  	  N  	  0.114  	  0.244
89  	  N  	  0.112  	  0.244
90  	  N  	  0.111  	  0.244
91  	  N  	  0.110  	  0.244
92  	  N  	  0.109  	  0.244
93  	  R  	  0.118  	  0.268
94  	  N  	  0.117  	  0.268
95  	  N  	  0.116  	  0.268
96  	  N  	  0.115  	  0.268
97  	  N  	  0.113  	  0.268
98  	  N  	  0.112  	  0.268
99  	  N  	  0.111  	  0.268
100  	  N  	  0.110  	  0.268
