Query 61: irmoniafton rteverial atlrecis by gerard salton or others about csiuletrng brilihaigobpc conlpuig use of ctaotiins or co cnttaoiis the vector space model beooaln search mtodehs using itvnered files fbedaeck etc salton g

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  N  	  0.000  	  0.000
03  	  R  	  0.333  	  0.032
04  	  N  	  0.250  	  0.032
05  	  N  	  0.200  	  0.032
06  	  N  	  0.167  	  0.032
07  	  N  	  0.143  	  0.032
08  	  N  	  0.125  	  0.032
09  	  N  	  0.111  	  0.032
10  	  N  	  0.100  	  0.032
11  	  N  	  0.091  	  0.032
12  	  N  	  0.083  	  0.032
13  	  R  	  0.154  	  0.065
14  	  N  	  0.143  	  0.065
15  	  N  	  0.133  	  0.065
16  	  N  	  0.125  	  0.065
17  	  N  	  0.118  	  0.065
18  	  N  	  0.111  	  0.065
19  	  N  	  0.105  	  0.065
20  	  N  	  0.100  	  0.065
21  	  N  	  0.095  	  0.065
22  	  N  	  0.091  	  0.065
23  	  N  	  0.087  	  0.065
24  	  N  	  0.083  	  0.065
25  	  N  	  0.080  	  0.065
26  	  N  	  0.077  	  0.065
27  	  N  	  0.074  	  0.065
28  	  N  	  0.071  	  0.065
29  	  N  	  0.069  	  0.065
30  	  N  	  0.067  	  0.065
31  	  N  	  0.065  	  0.065
32  	  N  	  0.062  	  0.065
33  	  N  	  0.061  	  0.065
34  	  N  	  0.059  	  0.065
35  	  N  	  0.057  	  0.065
36  	  N  	  0.056  	  0.065
37  	  R  	  0.081  	  0.097
38  	  N  	  0.079  	  0.097
39  	  N  	  0.077  	  0.097
40  	  N  	  0.075  	  0.097
41  	  N  	  0.073  	  0.097
42  	  N  	  0.071  	  0.097
43  	  N  	  0.070  	  0.097
44  	  N  	  0.068  	  0.097
45  	  N  	  0.067  	  0.097
46  	  N  	  0.065  	  0.097
47  	  N  	  0.064  	  0.097
48  	  N  	  0.062  	  0.097
49  	  N  	  0.061  	  0.097
50  	  N  	  0.060  	  0.097
51  	  N  	  0.059  	  0.097
52  	  N  	  0.058  	  0.097
53  	  R  	  0.075  	  0.129
54  	  N  	  0.074  	  0.129
55  	  N  	  0.073  	  0.129
56  	  N  	  0.071  	  0.129
57  	  N  	  0.070  	  0.129
58  	  N  	  0.069  	  0.129
59  	  N  	  0.068  	  0.129
60  	  N  	  0.067  	  0.129
61  	  N  	  0.066  	  0.129
62  	  N  	  0.065  	  0.129
63  	  N  	  0.063  	  0.129
64  	  N  	  0.062  	  0.129
65  	  N  	  0.062  	  0.129
66  	  N  	  0.061  	  0.129
67  	  N  	  0.060  	  0.129
68  	  N  	  0.059  	  0.129
69  	  N  	  0.058  	  0.129
70  	  N  	  0.057  	  0.129
71  	  N  	  0.056  	  0.129
72  	  N  	  0.056  	  0.129
73  	  N  	  0.055  	  0.129
74  	  N  	  0.054  	  0.129
75  	  N  	  0.053  	  0.129
76  	  N  	  0.053  	  0.129
77  	  N  	  0.052  	  0.129
78  	  N  	  0.051  	  0.129
79  	  N  	  0.051  	  0.129
80  	  N  	  0.050  	  0.129
81  	  N  	  0.049  	  0.129
82  	  N  	  0.049  	  0.129
83  	  N  	  0.048  	  0.129
84  	  N  	  0.048  	  0.129
85  	  N  	  0.047  	  0.129
86  	  N  	  0.047  	  0.129
87  	  N  	  0.046  	  0.129
88  	  N  	  0.045  	  0.129
89  	  N  	  0.045  	  0.129
90  	  N  	  0.044  	  0.129
91  	  N  	  0.044  	  0.129
92  	  N  	  0.043  	  0.129
93  	  N  	  0.043  	  0.129
94  	  N  	  0.043  	  0.129
95  	  N  	  0.042  	  0.129
96  	  N  	  0.042  	  0.129
97  	  N  	  0.041  	  0.129
98  	  N  	  0.041  	  0.129
99  	  N  	  0.040  	  0.129
100  	  N  	  0.040  	  0.129
